file,template,cluster_id,how,direction,shift_z,total,inliers,inlier_ratio,rmse_inliers,rmse_all,max_z_diff,corr_xy,corr_xy_upper,corr_yz,max_corr,icp_rmse,icp_fitness,side_a,side_b,not_same_side,time,distance
ObenNull2,1,14,ICP to_point,src=pcl,0,412,154.0,0.3737864077669903,0.0048628096815944415,0.05107598086822634,0.011205109713117984,0.9859528674514506,0.9910647939753153,0.05396344835686929,0.9918388532819515,0.008817798779065763,0.19398907103825136,,,,0.0296785831451416,
ObenNull2,1,14,ICP to_plane,src=pcl,0,513,177.0,0.34502923976608185,0.005965235722936279,0.04450400656988989,0.009805692308706274,0.9790957959243294,0.9836909775670342,0.43254370600003694,0.9842235193412221,0.009736338829103078,0.2568306010928962,,,,0.309708833694458,
ObenNull2,1,14,ICP to_point,src=tem,0.03,563,541.0,0.9609236234458259,0.004761952298083399,0.005188351220711419,0.005667450285137796,0.014086071674904202,0.016808059549516943,0.10504818652456263,0.17385093345243283,0.01173669931489903,0.5207474580928827,,,,0.19586968421936035,0.000836284313348508
ObenNull2,1,14,ICP to_plane,src=tem,0.03,557,545.0,0.9784560143626571,0.004446788192488271,0.0046890954948060485,0.006791976122619597,0.16190148335624965,0.21713508306336843,0.17208070249913088,0.24115159792509713,0.011627967781853661,0.5079692223138225,,,,0.13532280921936035,0.004811151501295431
ObenNull2,1,14,ICP to_point,src=pcl,0.03,412,136.0,0.3300970873786408,0.0056606193722699314,0.05101970932810487,0.009712710508618338,0.9861356878735374,0.9915274699788645,0.2189940446148588,0.9922792091618644,0.009609524070976988,0.19216757741347906,,,,0.033457279205322266,
ObenNull2,1,14,ICP to_plane,src=pcl,0.03,0,0,0,0,0,0,0.986397574452295,0.9793216557733104,0.6972092845720702,0.9874908844919573,0.0,0.0,,,,0.08666849136352539,
ObenNull2,2,14,ICP to_point,src=tem,0,561,519.0,0.9251336898395722,0.005741779066888444,0.006434363687931592,0.004034781686100247,0.01589561628511287,0.015381027130205878,0.009865296173458746,0.07601912283478604,0.01156994053956292,0.7709677419354839,,,,0.07406926155090332,0.003509219342089288
ObenNull2,2,14,ICP to_plane,src=tem,0,557,533.0,0.9569120287253142,0.004780718793643536,0.005244058312653448,0.005795784745852349,0.14319885191282383,0.17123060636058146,0.06183115415097926,0.17123060636058146,0.01129525472318598,0.7484742807323452,,,,0.14518070220947266,0.02858801594719751
ObenNull2,2,14,ICP to_point,src=pcl,0,412,146.0,0.35436893203883496,0.005426189640303197,0.05099590458040832,0.006808856042502259,0.9859564861732453,0.9914422231771105,0.00952756450604746,0.9919731047403776,0.009612328327851187,0.1848816029143898,,,,0.023609161376953125,
ObenNull2,2,14,ICP to_plane,src=pcl,0,377,128.0,0.3395225464190981,0.005758600927653107,0.058896566424851506,0.005976920436762113,0.9871257113585205,0.991996749937873,0.22819747259981535,0.9927661984679047,0.009868198908818545,0.15482695810564662,,,,0.10840272903442383,
ObenNull2,2,14,ICP to_point,src=tem,0.03,561,520.0,0.9269162210338681,0.005757519315594557,0.006436661769515501,0.004008382737818915,0.02275863420067925,0.006564533171338229,0.011624421419713475,0.07782861121119077,0.01157151114839234,0.770924149956408,,,,0.04062986373901367,0.003418683601417187
ObenNull2,2,14,ICP to_plane,src=tem,0.03,559,539.0,0.964221824686941,0.004804933851882381,0.005184851220780018,0.005660103610324225,0.0917838161652039,0.10359648905776365,0.05145966824054837,0.11874171324294953,0.011382211105979794,0.7493025283347864,,,,0.14988207817077637,0.03857197385192802
ObenNull2,2,14,ICP to_point,src=pcl,0.03,410,145.0,0.35365853658536583,0.005679328661053901,0.05121720413783341,0.005647074025860592,0.9859708732520346,0.9914289118255663,0.12172599373783026,0.9922408349467384,0.009818119521874946,0.18761384335154827,,,,0.02975773811340332,
